experimentRun;experimentScenarioNo;Mean_nmrOfExtortions;Sd_nmrOfExtortions;Mean_nmrOfLoots;Sd_nmrOfLoots;Mean_nmrOfExpands;Sd_nmrOfExpands;Mean_nmrOfAlliances;Sd_nmrOfAlliances;Mean_sumOfFights;Sd_sumOfFights;Mean_nmrOfFights;Sd_nmrOfFights;Mean_nmrOfReports;Sd_nmrOfReports;Mean_nmrOfFlees;Sd_nmrOfFlees;Mean_nmrOfRecruits;Sd_nmrOfRecruits;Mean_nmrOfExpels;Sd_nmrOfExpels;Mean_nmrOfDeaths;Sd_nmrOfDeaths;Mean_nmrOfRebels1;Sd_nmrOfRebels1;Mean_nmrOfRebels2;Sd_nmrOfRebels2;Mean_nmrOfRebels3;Sd_nmrOfRebels3;Mean_nmrOfRebels4;Sd_nmrOfRebels4;Mean_nmrOfRebels5;Sd_nmrOfRebels5;Mean_nmrOfRebels6;Sd_nmrOfRebels6;Mean_nmrOfRebels7;Sd_nmrOfRebels7;Mean_nmrOfRebels8;Sd_nmrOfRebels8;Mean_nmrOfRebels9;Sd_nmrOfRebels9;Mean_nmrOfExtorted1;Sd_nmrOfExtorted1;Mean_nmrOfExtorted2;Sd_nmrOfExtorted2;Mean_nmrOfExtorted3;Sd_nmrOfExtorted3;Mean_nmrOfExtorted4;Sd_nmrOfExtorted4;Mean_nmrOfExtorted5;Sd_nmrOfExtorted5;Mean_nmrOfExtorted6;Sd_nmrOfExtorted6;Mean_nmrOfExtorted7;Sd_nmrOfExtorted7;Mean_nmrOfExtorted8;Sd_nmrOfExtorted8;Mean_nmrOfExtorted9;Sd_nmrOfExtorted9;Mean_alive1;Sd_alive1;Mean_alive2;Sd_alive2;Mean_alive3;Sd_alive3;Mean_alive4;Sd_alive4;Mean_alive5;Sd_alive5;Mean_alive6;Sd_alive6;Mean_alive7;Sd_alive7;Mean_alive8;Sd_alive8;Mean_alive9;Sd_alive9
1557434111635;0;640.71;33.1492782193617;5257.02;46.2817414966161;49.08;4.47141312713725;0.68;0.750488056688661;24.46;4.31913758694366;24.46;4.31913758694366;14.23;4.02731832976895;2999.37;1.03137644618121;2395.18;308.599749929526;3233.81;562.841612451559;3660.37;460.939459093594;0.12;0.573488351136175;0.15;0.998736575616788;0.12;0.64007575309253;0.07;0.455161199106116;0.16;0.872937685072767;0.07;0.455161199106116;0.15;0.701729465267237;0.15;0.94681816969503;0.01;0.1;0.08;0.393892771133865;0.08;0.485756725079124;0.07;0.355476632654857;0.05;0.329523684408054;0.11;0.617832640540439;0.05;0.297294195005282;0.09;0.378593889720018;0.08;0.393892771133865;0.01;0.1;0.05;0.21904291355759;0.03;0.171446607997765;0.04;0.196946385566932;0.03;0.171446607997765;0.04;0.196946385566932;0.03;0.171446607997765;0.07;0.256432399976243;0.04;0.196946385566932;0.01;0.1
