experimentRun;experimentScenarioNo;Mean_nmrOfExtortions;Sd_nmrOfExtortions;Mean_nmrOfLoots;Sd_nmrOfLoots;Mean_nmrOfExpands;Sd_nmrOfExpands;Mean_nmrOfAlliances;Sd_nmrOfAlliances;Mean_sumOfFights;Sd_sumOfFights;Mean_nmrOfFights;Sd_nmrOfFights;Mean_nmrOfReports;Sd_nmrOfReports;Mean_nmrOfFlees;Sd_nmrOfFlees;Mean_nmrOfRecruits;Sd_nmrOfRecruits;Mean_nmrOfExpels;Sd_nmrOfExpels;Mean_nmrOfDeaths;Sd_nmrOfDeaths;Mean_nmrOfRebels1;Sd_nmrOfRebels1;Mean_nmrOfRebels2;Sd_nmrOfRebels2;Mean_nmrOfRebels3;Sd_nmrOfRebels3;Mean_nmrOfRebels4;Sd_nmrOfRebels4;Mean_nmrOfRebels5;Sd_nmrOfRebels5;Mean_nmrOfRebels6;Sd_nmrOfRebels6;Mean_nmrOfRebels7;Sd_nmrOfRebels7;Mean_nmrOfRebels8;Sd_nmrOfRebels8;Mean_nmrOfRebels9;Sd_nmrOfRebels9;Mean_nmrOfExtorted1;Sd_nmrOfExtorted1;Mean_nmrOfExtorted2;Sd_nmrOfExtorted2;Mean_nmrOfExtorted3;Sd_nmrOfExtorted3;Mean_nmrOfExtorted4;Sd_nmrOfExtorted4;Mean_nmrOfExtorted5;Sd_nmrOfExtorted5;Mean_nmrOfExtorted6;Sd_nmrOfExtorted6;Mean_nmrOfExtorted7;Sd_nmrOfExtorted7;Mean_nmrOfExtorted8;Sd_nmrOfExtorted8;Mean_nmrOfExtorted9;Sd_nmrOfExtorted9;Mean_alive1;Sd_alive1;Mean_alive2;Sd_alive2;Mean_alive3;Sd_alive3;Mean_alive4;Sd_alive4;Mean_alive5;Sd_alive5;Mean_alive6;Sd_alive6;Mean_alive7;Sd_alive7;Mean_alive8;Sd_alive8;Mean_alive9;Sd_alive9
1557434730846;0;1775.9;129.28931615848;5258.51;45.5885186236955;49.1;4.19836427984312;0.67;0.779212241415468;23.27;4.0597929986539;23.27;4.0597929986539;14.53;3.01663736801443;2998.6;5.05724802395113;1496.75;187.666283168778;8253.4;345.080930340766;1840.9;292.891109493276;1.61;11.5171326047043;0.1;0.502518907629606;0.18;0.891939210683977;0.05;0.261116483933547;0.02;0.2;0.1;0.577350269189626;0.28;1.08320512061813;0.11;0.617832640540439;0;0;0.83;5.07530165297462;0.07;0.325824517434794;0.09;0.428645977162243;0.05;0.261116483933547;0.02;0.14070529413629;0.08;0.485756725079124;0.16;0.526471003163248;0.06;0.31204765240863;0;0;0.11;0.31446603773522;0.04;0.196946385566932;0.05;0.21904291355759;0.04;0.196946385566932;0.01;0.1;0.03;0.171446607997765;0.1;0.301511344577764;0.04;0.196946385566932;0;0
